x,y_predito,sentimento
acho q nao postei nada sobre a cravada q eu dei no treino do ifs q teve sexta poooooooooo  q bolão  pegou na linha dos três  todo ficou 🫨 inclusive frança  q fez todo mundo bater palmas  loucura louca,0,negative
Advinhem quem não vai mais largar de  e  da noite e passou no ifpe  co/taAIHoDCB,0,negative
me bate muita bad quando lembro q larguei o curso de mitologia grega do ifsp em ,0,negative
muito bom eu com vergonha de ir na célula do iff  que vergonha Barbara,0,negative
Ain  eu vou ficar um nojo de Teacher do IFMG 😅  co/oRSxtWCnO,0,negative
A  anos atrás eu tinha ambição por estudo e crescimento  fui aprovado no ifsc e cedup (não fui pra nenhuma).  Anos depois tô eu perdido  trabalhando igual um fodido.  Perdi uma baita oportunidade por não ter oportunidade  agora tenho que correr atrás de migalhas que ganhamos.  Punk,0,negative
Meu irmão agora que se formou no ifes  tá parado e ao invés de caçar um free-lancer  simplesmente falou que esse mês eu que vou arcar com a dívida pq sou o único que tá trabalhando kkk,0,negative
Eu de galinha no recreio do ifes roubando toda comida da Júlia,0,negative
mano seria muita doideira ter uma academia no iff?,0,negative
minhas férias de inverno enquanto eu estive no iff nunca foram legais,0,negative
acabou a mamata do ifam,0,negative
como a vida é boa longe do ifro,0,negative
A exatamente  ano eu começava minha vida no ifba  gostaria que alguém tivesse me avisado onde eu estava me metendo,0,negative
Entendi pq o cálculo do IFRO era mais fácil  é dividido em duas matérias oq aqui eles enfiam em uma,0,negative
A aluna mais fraca de mecânica do IFRN 👇,0,negative
graças a deus cheguei bem cedo no ifs,0,negative
KKKKKKKKKKKK mds eu ja comecei a stalkear o pessoa do ifsc de gaspar aqui no tt,0,negative
 Purran  alane fora do IFBA so anda trajada! Aquele lugar deixa qualquer um com cara de depressivo,0,negative
Do nada  diretor do IFMS de Dourados começa me seguir👍,0,negative
lembrando q com esse msm frio  ano passado no iff a gente tava indo em junções duvidosas  em alguma quarta feira  com um cropped e um casaco,0,negative
 deus me livre  minha mãe desde que eu entrei no ifam nunca viu meu boletim pq se visse eu nem estaria mais lá ☠️☠️,0,negative
 Eu fui a pessoa que chegou na universidade já cansada pois fiz ensino médio e técnico no IFBA e ainda precisava trabalhar.  Sinto muito isso que você falou de não ter vivido a universidade como as outras pessoas e dou o mesmo conselho!,0,negative
eu vou me matar na frente da Diretoria de T. I do IFRN,0,negative
semana de provas no iff e só hoje eu ja ouvi mais de  alunos falando “eu nao aguento mais”,0,negative
Descobri um site que vai atrás de coisas em seu nome e descobri que passei na ufma e no ifma em  que ódio!,0,negative
quando cheguei na UFS que tive a primeira aula de calculo era como se fosse aprendendo grego  no IFS eu simplesmente fiz os  anos de matematica do ensino médio em  meses  ou seja  não aprendi nada basicamente.,0,negative
Ponto negativo de estudar engenharia no ifal: aguentar o ensino médio,0,negative
servidor do ifsc falta compaixão,0,negative
Tudo bando de pau no cu   alguns do iftm.  Cada dia mais vejo que nada posso confiar nem na porra da minha sombra.  Vai todo mundo se fuder!,0,negative
📍 CONCURSO IFPB Em Brasília   ao lado do pró-reitor Nicássio Lopes  buscando destravar os trâmites burocráticos da criação das vagas para grarantir o ingresso dos aprovados do concurso do IFPB.   #ApertaoPlay  co/GlUSlFm,0,negative
a partir de hj meu tt vai ser sobre eu falando de treino  do meu gatinho  reclamando da vida e do ifap,0,negative
O nível dos campeões do ifba não era oq eu esperava,0,negative
estranha a sensação de pisar no ifsul depois de  anos 🥴,0,negative
O pessoal da UFRJ me enviou absolutamente tudo que eles podiam e não podiam para eu entregar no IFRJ  documentos do primeiro ao quarto período.  Como uma pessoa mal amada prejudica a vida de geral assim  Deus me livre agir como uma babaca a esse ponto,0,negative
  Véi na época da novela eu tava no ifba ainda e tinha uma colega q ficava me chamando de Pereirão o tempi todo e eu odiava  agora não ligo kkkkkkkkk,0,negative
tava achando ruim meu horário  mas hj vi uma operadora saindo de um turno de h pra ir p descer p aula no ifal  h  de busao nesse transito  n reclamo mais,0,negative
  Realidade tu nem no ifba tava,0,negative
acho mt lindinho esses TCCs elaborados  o meu do iff eu só entreguei impresso e com fé em deus pra me formar logo pq tava esgotada kkkkkkkkk,0,negative
 mas falar mal da qualidade do ifma nao tem nem como  co/JRAOnprFY,0,negative
quando eu tava naquele inferno do IFAL n saía pra lugar nenhum  único lugar q nois foi foi pro sete cancu daquele Luxúria  ai so pq eu saí agr viajam pra tudo q eh canto aqueles fi da per  vai txuma no cu,0,negative
mãe posso dormir com você? tô com medo do próximo semestre no ifro,0,negative
Irmãozinho do tenho uma coisa a dizer   SEGUREM SUAS COISAS NO IFBA,0,negative
sdd daquele dia que eu tava na sala de tv do IFES e eu comecei a gritar que nem maluco com a ultrapassagem.  O Locutor  tava de vigia no dia no internato e chegou pra ver se tava tudo bem cmg,0,negative
Só fala mal do IFMA quem é amargurado e infeliz por não passado  falo mesmo😋,0,negative
quero saber qual o servidor do ifal que odeia o coro  temos meus palpites aqui,0,negative
antes de ir embora do ifal a lua tava tão linda no céu! agora  tá tudo nublado e eu não a vejo mais 😭,0,negative
Eu não aguento mais jantar esses caldos no iff pqp eu to num ponto que eu preferia tomar sangue de criança,0,negative
meu arrependimento é de ter me inscrito no iff pra fazer o ensino médio integrado em um curso téc que odeio duaa vezes  ao invés de me inscrever no que eu gosto  só porque não era no centro,0,negative
odeio o fato de eu ter estudado a vida inteira em escolas que não davam o mínimo valor p esportes  queria ter descoberto esse meu lado bem antes de entrar no ifs,0,negative
fico chocada com algumas pessoas do cap que ficam indo no ifg só para fazer isso aqui 👇,0,negative
férias: a professores do iftm: vo sair do país,0,negative
 Bora toma uma só por causa disso pra comemorar a aprovação do mais novo calouro de eng mec do ifrj,0,negative
Fico embasbacado como TODOS os alunos de meio ambiente do iff sao maconheiros,0,negative
 bianca será q aceitam a carteirinha do ifal? uneal tá me deixando órfã ainda,0,negative
eu saio do ifg e o ifg n sai de mim como pode?!,0,negative
Fui olhar a carga-horária do último semestre no ifap e fiquei me perguntando se tava certo isso.   E realmente tá.   co/kbjQLCVAF,0,negative
Deus não permitiu eu que eu ntrasse no ifba pq sabia muito bem que eu ia ficar maluca doida biruta da cabeça lá,0,negative
num inferno até ele arrumar pq eu prefiro MORRER no sentido de EU MESMA FAÇO ISSO do q ter q passar dnv por essa desgraça de semestre q n é chamado de peneira a toa.   Eu Não Vou Repetir Um Semestre Por Causa Da Droga Do Sistema Do IFSC Mas Nem Fudendo.,0,negative
 Tá no caminho certo então  aluno do IFRJ vive a base do surto,0,negative
Exatamente quando saí do IFES,0,negative
 aluno normal quando apresenta tcc sai todo motivado e feliz  aluno do IFSC sai humilhado  com depressão e mais  traumas novos,0,negative
O gente o pessoal do iff. . . . .  Porque eu fui pedir pra cancelar minha matrícula sem nem ter mandado a porra dos documentos. . . .  Puta que yeu sou muito burro  imbecil  mereço tudo de ruim que me acontece mesmo,0,negative
 Maratona Minha Mãe é uma peça,0,negative
   Grande bosta,0,negative
eu as : da manhã esperando começar o jogo de abertura da copa do mundo feminina  tenho apenas  minha cama  café e meu computador.,0,negative
até que ponto chega um fã de futebol? Assistir Nova Zelândia x Noruega às  da manhã na Cazé TV,0,negative
Noruega tá fazendo de tudo pra tomar um golzinho #FIFAWWC,0,negative
 Que batida feia,0,negative
e pensar que eu só vou sair de casa porque tenho que ir no ifpi já me estressa bastante,0,negative
queria ter me dedicado aos estudos mais cedo para poder entrar no IFES.  agora eu que vou fazer  anos tô tentando recomeçar todo o ensino médio só pra tentar.,0,negative
será q eu n posso ficar de férias dentro do ifes nao,0,negative
eu vou me matar na frente de algum professor do ifrn,0,negative
 Governador  olha o quão gravíssimo esta acontecendo na semana dos professores no IFC  co/tpxLmnxyqr,0,negative
semana ETC no IFRJ o castigo dos pesquisadores.,0,negative
 Querida ser representante no ifal é assim mesmo.  Vc tinha que ver na pandemia a quantidade coisas que eu fiz e tive várias crises de ansiedade 😍.  E hj em dia só faltando a colação de grau eu continuo pedindo pra o povo fzr o BÁSICO e ngm faz  vou deixar todo mundo com beca GG 😀,0,negative
as vezes eu chego no ifba olho pro horizonte e penso se tudo isso é realmente necessário,0,negative
"""Mayara oq tu quer fazer da vida a hr q sair do IFSC?"" Mds Luis logo cedo😭",0,negative
 Tenho dó dele,0,negative
 Deus me livre  nem me lembre disso  Faltam praticamente só dois meses pro concurso do IFPR 😭,0,negative
Meu único ânimo de ficar até : no iff é que talvez vou fofocar com luan por pelo menos uns  minutinhos depois do estágio,0,negative
eu nunca vou passar no ifba.,0,negative
  Samael nunca cometeu um crime de guerra sem querer,0,negative
Eu reclamo do iff mas pelo menos antes das férias eu tinha um dia normal,0,negative
A obra do IFS será retomada.  O anúncio será feito pelos ministros Márcio Macêdo e Camilo  nesta sexta-feira.  A obra foi fruto de uma emenda do primeiro mandato de Márcio Macêdo e está paralisada há  anos.,0,negative
Achei Alexandre(DMA) no ponto  taquei no escolar para a UFS e o bichinho com cara de perdido pq antes o ônibus passa no IFS.,0,negative
e esse ex professor do ifsc fazendo vídeo no tiktok jogando kkkkkkkkkkk vsf eu n acredito,0,negative
fico besta com esse povo do ifma que tem tudo na boca de pai e de mãe  compra do melhor material e eletrônico pro filho estudar  se precisar viajar bancam tudo e os filhos so querem saber de farra  baseado  briga e viver de irresponsabilidade matando aula na escola,0,negative
️⃣ Vi algumas pessoas twittando sobre a dificuldade de entrar no mercado e crescer então vamos la.   Contexto: comecei a programar quando era criança fazendo mods de minecraft  cursei técnico no IFSP dos  aos .  Não era bom em exatas mas em lógica sim.,0,negative
já que não tá tendo rock do ifes  vamos ter que ir fazer graça em outras festas,0,negative
pq diabos eu fui olhar as fotos do iff  agr eu me encontro chorando  por n ter aproveitado mais meus amigos 😭😭 FARIA TUDO IGUALZINHO  SEM MUDAR NADAA,0,negative
“Sou fulana  do IFRN”.  A mulher gaguejando pra desgraça  sabia nem o que ia falar.  🤣,0,negative
Eu falei pra ela  “Mn eu vi uma pantera aqui no ifes lá no pé de lixia  tem que ir lá na CGAC falar pra eles que tem um animal aqui em extinção”  KKKKKKKKKKKKKKK ela começou a rir só que eu não estava brincando eu estava falando sério  aí fiquei irritada e sai do vestiário puta.,0,negative
quinto dia das férias e eu estou INSANA de tanta saudade do iftm meu deus eu quero pegar o  lotado de gente eu quero ficar atoa no ponto de onibus quero ficar na insalubridade da lavanderia eu queria as maritacas cantando queria ter medo da ines pegar minha mochila. . .,0,negative
tô com sdd do iff  mas se tivesse mais uns  meses de férias eu não reclamava nadinha,0,negative
Tá um frio do caralho aqui  tava chovendo desde cedo  mas só um baralho mesmo pra me tirar de casa,0,negative
triste pq perdi o hambúrguer q deram no lanche da tarde do iff mas feliz pq tô em casa no meu sofazinho nesse frio  em um roupão q roubei da minha mãe e vendo gambito da rainha,0,negative
Fazer prova com o Fleury foi um dos melhores momentos da minha passagem do ifb.  O MALUCO SIMPLESMENTE TROCOU A SALA DE PROVAS POR MOTIVOS DE FODASE E AINDA CAGOU SE A GENTE SAIU DA SALA KKKKKKKKKKKK,0,negative
e nem que esse é meu último ano no ifam e eu não vou pro jifam 👍🏻👍🏻👍🏻,0,negative
n vai ter integral no ifac ate dia  de agosto.   lado bom: nao vou ter quimica lado ruim: nao vou ter quimica,0,negative
nao aguentei o tanto de estudante do iff que tava matando aula pra ir ver barbie,0,negative
Receber aquele e-mail do IFMA dizendo que fui aprovado pra Engenharia Mecânica  o horário do trampo não deixa cursar.  Fico feliz  fico triste  fico feliz  fico triste.   . . . 😐😐😐😐😐,0,negative
o esquisito q fica rondando as garotas do ifba👇👇👇,0,negative
 treinava futsal toda semana  resenha no iff  era vagabundo e !copa do mundo!,0,negative
Como assim daqui a UMA SEMANA estarei no ifes novamente?????? Socorro,0,negative
 eu perdi a minha no ifma . . .,0,negative
Cada coisa que o povo anda esquecendo no ifal  que qnd chega no Grêmio eu fico de boca aberta,0,negative
 Vish amoreco  tais sentindo oq vida?,0,negative
povo do IFAL é mt labaferento  tava fazendo nada de mais,0,negative
Por incrível que pareça  vão me tacar pedra  mas que saudade do IFF,0,negative
