x,y_predito,sentimento
A Eco Trilha do IFSC do Rau recebeu  no início de julho  a visita de um pequeno grupo da Apae de Jaraguá do Sul ().  As professoras Schirlei e Wandressa trouxeram dois alunos para conhecer o espaço de educação ambiental.  E houve ainda conversas para novas parcerias!  co/mBfsDxfS,1,neutral
Estudantes de pós-graduação do Ifes podem se inscrever no Programa de Estágio Docente (PED)!  São mais de  vagas para os campi de Alegre  Cachoeiro de Itapemirim  Venda Nova do Imigrante  Vila Velha e Vitória  de forma presencial.   Inscreva-se até /:  co/yvywXyqr  co/ZgwXO,1,neutral
até esqueci o nome fictício q eu dei p ele mas vamo falar q ele é um vidïnhø querendo piĉ  lembrei da vez q ele fez eu parecer o maior duas caras do ifpa,1,neutral
Já avisei aos meus pais  talvez hoje msm eu pegue o beco do IFAM.,1,neutral
nem foto no centro postada eu tenho  só no ifam vey,1,neutral
Não zerei nenhum materia do vertibular do ifrr🤲,1,neutral
mds passei na pré seleção do ifpb mas não sei se faço,1,neutral
Processo Seletivo do IFBA | Edital /  co/hUnZlZj via ,1,neutral
 a gente quando entrou no ifes kkkkkkk,1,neutral
ansiosa pra divar no iff de cabelo meio rosa,1,neutral
 co/fqMBxQjx,1,neutral
juro  queria tanto ficar em campos e não pensar nas provas do iff 🤡,1,neutral
 oxe ce era do ifba?,1,neutral
queria uma sala do ifb agora  só pra ficar dançando livremente a tarde toda,1,neutral
só por ganhar um processinho no iff se aquela criança dxa o braço em mim dnv,1,neutral
💰 Campanha salarial  | IFRN em Ação! O diretor de Formação Política do SINASEFE Natal  Francisco Dias  o tesoureiro  Diógenes Araújo  e os servidores David Galdino e Danyel Aguiar  estiveram no IFRN Campus Lajes divulgando a Campanha Salarial :  co/yXHpDOLUVT  co/LYpmXJP,1,neutral
Vai ter arraia  sim senhô! Estamos esperando todos e todas: estudantes  servidores e toda a comunidade de Sapucaia do Sul e região  para celebrar a Festa de São João do IFSul!  Sábado  dia   das hmin às hmin.  Não é preciso realizar inscrição prévia!,1,neutral
bem que podia cair esse tal de cecam na chave do ifc no jecam né 👀,1,neutral
 Mais uma do IFF Campos no Direito UFF  BEM VINDA CALOURA,1,neutral
A tia da cantina do iff veio trazer ração pro mimi😭😭😭,1,neutral
hj no IFES eu tava igual chaves quando todo mundo vai pra praia,1,neutral
 O banheirã babado no ifam centro,1,neutral
 Eu só queria um fóssilzinho,1,neutral
eu e os bests descendo do ifba para casa  fazendo a maior zuada KKKKKK,1,neutral
 Borav  antes dele entrar no ifba só  balaço no carro dele,1,neutral
 nem tem o meu pra tu ter noção é aquele mesmo do ifsc com o fio todo fudido q tu achou q era de lá IASHJFOSDHVBDFB,1,neutral
isso me lembrou que chamei minha avó para minha formatura do ifes apenas por obrigação e fiquei aliviada quando ela não foi,1,neutral
Uiui arraial do ifam  só vou pra ver a minha best dançar,1,neutral
Ruy Carneiro  gestão pública municipal e direção do IFPB discutem recursos financeiros para construção do Campus de Pedras de Fogo  co/ikVGvMvZ,1,neutral
Para ter acesso à plataforma  o interessado deve criar uma conta  preenchendo seus dados  conforme solicitado no formulário de inscrição presente no site do IFMS.  (+),1,neutral
e eu hoje contando pra minha mãe o dia q me ofereceram brisadeiro no murinho do ifba ( mds sim eu cheguei nesse nível,1,neutral
co/PXERmPjCeT,1,neutral
 se minha mae for no ifpi renovar matricula eu me jogo do ° andar,1,neutral
passando pelo castigo do monstro (estudo no ifs   co/VVtdGqEBU,1,neutral
 Vi na UESB e no IFAL  anos depois,1,neutral
 quinta feira a partir dás : responderei apenas como estudante do ifsul em período d férias d inverno,1,neutral
Usar carretilha na modelagem é tipo salsa no lanche do IFF,1,neutral
 Eu ai com aquele faxineiro do ifam q oferece bala( tenho medo dele sacar um revólver),1,neutral
eu no micro alojamento do ifes em ,1,neutral
co/RYXjRoM,1,neutral
#Antifa  co/OgoJifkB,1,neutral
e o carai do ifsc que nao libera os resultados das matrícula e aí nem sei se vou conseguir fazer todas minhas turma ou nao vai ifsc colabora!!,1,neutral
Um prof lá do ifce era assim,1,neutral
Quem foi o sortudo que achou  pau no iff aí manifeste-se,1,neutral
 quando eu estudava no ifes era uma do dobro do tamanho dessa ai  turbinada com cheddar  calabresa  bacon e mais um monte de coisa por  pila  a gente rachava vendo filme no cine-ifes e dava pra umas  pessoa encher o buxin,1,neutral
  deus deixa eu passar no ifma esse ano nem q seja por pena,1,neutral
 o aluno do ifsul nunca recebeu tanto convite na vida quanto nessa segunda feira,1,neutral
morrendo lembrando de quando começou o corona e rodou uma mensagem falando q tinha uma pessoa do ifes com covid e no final comia o cu de quem tava lendo chegou na bete e aparentemente ela não leu tudo e veio dar fecho falando q era fake o caso de covid,1,neutral
eu no rock pos quadrilha do ifes de ,1,neutral
 I don’t do ifs I do absolutes.,1,neutral
 Já cai nesse bait quando tava voltando do IFPE,1,neutral
co/GSLwKYQDYe,1,neutral
meus trabalhos no ifce,1,neutral
em algum tempo escutarei essa pensando no pessoal do ifal   co/ryhWydO,1,neutral
 Eu vi um povo hj tirando no meio da rua  e lá no IFRO tem  no pátio se conhecer alguém que estuda lá  pede pra pegar pra vc,1,neutral
 Me passa explica isso no PV por favor,1,neutral
Eu sempre pego uma florzinha dessa p ana clara no caminho pro ponto do iff,1,neutral
co/JBKKKoCjF,1,neutral
NO BUTS.   NO RACIST PAY CUTS.   co/OpvCgqgjM,1,neutral
Literalmente a Maitê:,1,neutral
. . co/sIkJqtQKr,1,neutral
 A gente tá na pqp,1,neutral
 a história da fada do ifg-?,1,neutral
Preparatório IFRN.  ✅ Vocês pediram o NATUMEDI atendeu.   Turma de Revisão do IFRN  As aulas serão aos sábados das h as h  com início no primeiro sábado de Agosto.   ✅ Material exclusivo ✅ Turmas reduzidas ✅ Português ✅ Matemática ✅ redação  #natumedi #ifrn #natumediIFRN  co/ZzVDmbkJ,1,neutral
meudeus eu vou ter q fazer um malabarismo com os ônibus só pra chegar no IFSC,1,neutral
co/aeBXRK,1,neutral
co/KJGmtDHH,1,neutral
Curso de Engenharia Elétrica do IFMG forma seu primeiro estudante surdo  co/PPdDoh,1,neutral
❗️Foram prorrogadas até  de agosto as inscrições para submissões de trabalhos na I Feira Integrada de Ciências do IFG.    ✅ Confira essa e outras alterações no edital retificado:  co/zZPNtIYaa  co/feDqoQTYD,1,neutral
 KKKKKKisso no ifs deve ser mta coisa.,1,neutral
Em casa: Felipe Com amigos Salé: André  No Ifpe: Gabriel.   O meu trio de personalidades,1,neutral
 Nada haver  eu sou visivelmente a Marceline,1,neutral
  Ata,1,neutral
algum estudante/ex estudante do ifsc palhoça poderia conversar comigo e tirar algumas dúvidas?,1,neutral
ia fugir do ifam e rodar pelo centro e meu pai resolveu ir pra lá tbm,1,neutral
não tem como fugir de macae e do iff mesmo mane  encontrei nahmor na rua de casa e descobri que ele é quase meu vizinho,1,neutral
Ainda dá tempo de iniciar um curso de graduação gratuito no IFSC! Encerram na próxima quinta  dia   as inscrições para o cadastro de reserva: é uma seleção mais simples  com as notas de Língua Portuguesa e Matemática do Ensino Médio.   Saiba mais em   co/aCzEcJi  co/nEcIBmts,1,neutral
 : no ifes tô esquentando meu almoço 😋,1,neutral
acho que vou passar lá no ifam hoje  pra fofocar com a bia,1,neutral
    nunca mais vou aparecer no iff,1,neutral
 co/QQcmKwEalN,1,neutral
 interclasse  jedes  jemusa  copa futebol de botao  libertadores de pebolim  gols marcados na quadra do camilo alves  na quadra do ifsul muitas champions league no fifa resumo da carreira ta ai  só chamar q eu vou pra arabia,1,neutral
 roubar os do ifsc,1,neutral
encontro de mutuals no arraial do ifam e todos irão comprar apenas na barraquinha de doces,1,neutral
Vai ta eu no churrasquinho do iff doa ,1,neutral
convido vcs mutual do meu twitter a vir pro arraial do ifam  mas só pode comprar na barraca de química,1,neutral
❗️Foram prorrogadas até  de agosto as inscrições para submissões de trabalhos na I Feira Integrada de Ciências do IFG. ✅ Confira essa e outras alterações no edital retificado:  co/UKucJvVTu  co/BUmmsuzEbL,1,neutral
meu deus o tanto de documento que eu preciso pra me inscrever pro ifes quando foi pra me inscrever pra ufes eu literalmente mandei foto de  coisas e foi isso no ifes precisa ser tudo digitalizado e com tamanho específico vsf,1,neutral
 dudu  vem no ifba me trazer almoço🙏🙏,1,neutral
  palavras de mariana  aluna do ifes,1,neutral
Reitora do IFPB se reúne com pesquisadores e cientistas na China Mary Roberta discutiu parcerias e o desenvolvimento do Projeto BINGO   co/txikmOidQ  co/wKcHytGB,1,neutral
📅 Os aprovados para os cursos técnicos subsequentes em Agrimensura e Eletrotécnica  ofertados no Câmpus Goiânia do IFG  já têm data para efetivarem as matrículas: de  a  de julho!  📍Confira a documentação no site ↪️  co/FUkgUOEY  co/VYqNDzYxzf,1,neutral
⏰ Últimos dias de matrícula para os candidatos selecionados para o curso técnico em Cozinha (EJA)  ofertado no Câmpus Goiânia do IFG.  Acesse o edital de matrícula no comunicado e entregue a documentação até amanhã   de julho ➡️  co/FUkgUOEY ,1,neutral
 ninguém quer usuário de k la no ifam nao,1,neutral
co/BmjucAIMc,1,neutral
💰 Campanha salarial  | IFRN em Ação! 🗣️ O servidor Felipe Morais  do IFRN Campus Zona Norte  encampou a luta pela Campanha Salarial  e fez um convite aos servidores do IFRN:  co/dZAQHqjR ,1,neutral
Comitiva da Suframa visitará campi do IFRR  co/ZpNVhUTns,1,neutral
Novo reitor do Ifam fala sobre desafios da instituição  ,1,neutral
co/pCdGBTzBN,1,neutral
Passei a tarde revisando o conteúdo do livro para apresentar hoje no Ifal  parei agora pra tomar café e escolher o look da gata pra um evento aqui em casa.,1,neutral
sexta so vou ao mossar no ifal e ir mim embora pra case 💋,1,neutral
lembrando de quando eu paguei a inscrição da prova do IFTM e só depois pedi o requerimento da taxa de isenção😅😅,1,neutral
Edital do Processo Seletivo Especial (PSE) Graduação do IFPA Campus Belém e possam realizar a inscrição on-line: Link Edital:  co/sqnrJLSHb Link inscrição (até  de julho):  co/VLscriSh   #InstitutoFederalDoPará #IFPA #IFPACampusBelém  co/EEJqJTA,1,neutral
do ifrj*,1,neutral
EU SÓ QUERIA A ASSINATURA DO IFAL PARA O ESTÁGIO AAAAAA,1,neutral
 o calendário do ifb é o mesmo mana 🤠,1,neutral
Cursos de especialização do IFMS recebem inscrições até domingo   co/TkDqhAvCM,1,neutral
todo dia descubro um pobre diferente do meu bairro que estuda no ifes sempre tenho um susto  confesso que sinto falta da exclusividade,1,neutral
existem quatro queridos além de mim acho que eles deviam me considerar a mãe a primeira guerreira a estudar no ifes vix,1,neutral
a lot esteve comigo durante quase todo o meu tempo no ifes.  quando o harry iniciou a turnê  minhas aulas presenciais estavam começando e agora a turnê acaba  poucos dias antes de eu iniciar meu último semestre.,1,neutral
🗣️ O  vai realizar uma Audiência Pública para a apresentação do Projeto de Mapeamento do Rio Pitimbu  no próximo dia  de julho  às h  no IFRN - Campus Parnamirim.   ➡️ Acesse o link e saiba mais:  co/dRsavOjPh  co/XtJiWAhq,1,neutral
co/tsYaZgug,1,neutral
   Tô pensando no mesmo mano  Faço ADS no IFRN e quero pegar uma engenharia de software em federal a noite,1,neutral
🤩 Quer estudar no IFB? Temos vagas remanescentes em vários cursos superiores do IFB pra você fez o SiSU e quer usar a sua nota ainda neste ano! A matrícula deve ser feita na página de Processo Seletivo do IFB até  de julho.  👉Quer saber mais? Confira: co/gMmLeab  co/VWVvZRWg,1,neutral
📌Alunos do curso Técnico em Agropecuária do Ifam Parintins participam de atividades práticas na Granja Paraíso do Aninga |  📲  co/GtHcNcIf  #PortalPanoramaParintins,1,neutral
📌Alunos do curso Técnico em Agropecuária do Ifam Parintins participam de atividades práticas na Granja Paraíso do Aninga |  📲  co/GtHcNcIf  #PortalPanoramaParintins  co/DXzFiBXX,1,neutral
 tudo do ifs. . .,1,neutral
a ufma deveria ter uma cota pros alunos do ifma  somos todos federais vei 😞💔,1,neutral
O Instagram da licenciatura em dança do ifb me seguindo  seria um sinal?  co/jazaWIqJJ,1,neutral
aparentemente vou plantar uma árvore na sexta la no ifsp,1,neutral
 O cara descreveu minha rotina no ifsc,1,neutral
pessoal no iff sexta,1,neutral
 % você colocou a informação errada ela já tinha desconjurado duas vezes,1,neutral
a mãe deixou eu fazer a prova do iff 🥰🥰,1,neutral
 acho que assim tu passa viu  nem que seja do ifs pro iml,1,neutral
eu e o josé no banheiro do ifms,1,neutral
isso aqui facilmente é o paulo braga no ifrr sem dúvidas,1,neutral
Ficou julgando o shape dos mlk no iff sem nunca ter visto os caras,1,neutral
co/nkFyvWR,1,neutral
 a folhinha que tem no ifs,1,neutral
Essa é a frase que eu mais escutei no caaso desde que entrei pra gestão,1,neutral
A segunda é Tem palheiro,1,neutral
 Parece que é professor federal do IFES que ministra aulas para o ensino médio da EB.,1,neutral
um olho nas questões antigas do iff e outro olho nas reviews de barbie que tao saindo agora,1,neutral
 Pelo amor de Deus  é apenas o Renato Augusto do Corinthians só kkkkkkkk,1,neutral
eu e leticia seguimos sendo os xitaozinho e xororó do ifba,1,neutral
 Amg  eu normalmente quero cobrar  pra morrer em .  Dessa vez pensei em cobrar  pq é aluno do técnico em química do IFBA  então demanda mais de mim.  Acabou ficando por  💀,1,neutral
 pareee  tô indo de calça agr KKKKK no iff é mt frio,1,neutral
Fernando me levou no stand up comedy hoje 😂 (a audiência pública do IFSP de Prudente),1,neutral
do ifes**,1,neutral
 a primeira ruiva do mundo e do ifrr não é mais ruiva,1,neutral
alguem sabe quando vai sair a ° reclassificação do iff?,1,neutral
Transição de posse da nova diretoria do Diretório Acadêmico de Licenciatura em Computação (DALC) Aos  de junho  foi realizada a transição de posse da nova diretoria do Diretório Acadêmico de Licenciatura em Computação (DALC) do IFBA Campus Santo Amaro. . .   co/vEAJzkIYJE  co/heHbucJ,1,neutral
trabalhar com iniciação cientifica no ifes é facil ne? tem professor oferecendo bolsa no grupo do curso,1,neutral
Um dia eu sou feliz e no outro eu estudo no ifes,1,neutral
Conheci a UJC ainda em   quando entrei no IFRN.  Tinha apenas  anos  uma menina com muita curiosidade e revolta pra ser direcionada.   também foi o ano que a UJC ganhou o maior grêmio do estado  o GEDM  grêmio do meu campus.  👇🏽  co/cXXWvj,1,neutral
Nessa época a UJC era minúscula no RN  com atuação apenas no IFRN e UFRN em Natal.  Passei mais de dois anos  mesmo sem estar internamente nas fileiras da Juventude  tendo a UJC e o PCB como um guia para minha formação e atuação no ME 👇🏽,1,neutral
Na pandemia senti a necessidade de avançar nesse contato.  Decidi me organizar na Juventude e fiz isso tecendo todas as críticas que percebia de fora.  Participei da construção do núcleo secundarista  onde atuamos  de forma intensa na mobilização contra a intervenção no IFRN 👇🏽  co/qSZNCGH,1,neutral
Yes.  No doubts.  No Reserva.,1,neutral
oie amgs do ifam que tem amigos que vão dançar alguém consegue um par pra mim pfvr,1,neutral
to escrevendo historinha de terror que se passa no ifc   me deixem cozinhar e torçam pra mim não ser tipo o Daniel Hartmann,1,neutral
a galerinha de teatro lá no ifma:,1,neutral
“Ah é que eu faço Med veterinária no ifap e vim pro depla acompanhar meu primo”,1,neutral
T. O. S.,1,neutral
 Tem tetris também,1,neutral
consegui um emprego com salário melhor  estabilidade  VR e VA ☺   fica a  km de casa  😭    min do ifsp ☺   vou direto pra facul  sem tempo de tomar banho 😢,1,neutral
